Order ID,Restaurant Name,Location,State,Region,Order Time,Delivery Time,Order Month,Month Number,Day of Week,Day Number,Order Hour,Is Peak Hour,Is Weekend,Pizza Size,Pizza Type,Toppings Count,Topping Density,Pizza Complexity,Distance (km),Traffic Level,Traffic Impact,Delivery Duration (min),Estimated Duration (min),Delay (min),Is Delayed,Restaurant Avg Time,Delivery vs Restaurant Avg (min),Slower Than Restaurant Avg,Delivery Efficiency (min/km),Payment Method,Payment Category
ORD298,Domino's,"New York, NY",NY,Northeast,2024-10-05 18:30:00,2024-10-05 18:55:00,October,10,Saturday,5,18,True,True,Large,Veg,4,0.8,12,5.0,High,3,25,12.0,13.0,False,30.25943396226415,-5.26,False,5.0,Domino's Cash,Offline
ORD299,Pizza Hut,"Los Angeles, CA",CA,West,2024-10-06 19:45:00,2024-10-06 20:10:00,October,10,Sunday,6,19,True,True,XL,Cheese Burst,5,1.111111111111111,20,4.5,Low,1,25,10.8,14.2,False,29.94845360824742,-4.95,False,5.555555555555555,Cash,Offline
ORD300,Papa John's,"Chicago, IL",IL,Midwest,2024-10-07 20:15:00,2024-10-07 20:40:00,October,10,Monday,0,20,True,False,Medium,Non-Veg,4,1.142857142857143,8,3.5,Medium,2,25,8.4,16.6,False,28.18627450980392,-3.19,False,7.142857142857143,Card,Online
ORD301,Little Caesars,"Houston, TX",TX,South,2024-10-08 18:30:00,2024-10-08 18:50:00,October,10,Tuesday,1,18,True,False,Small,Vegan,2,1.0,2,2.0,Low,1,20,4.8,15.2,False,28.84422110552764,-8.84,False,10.0,Wallet,Online
ORD302,Marco's Pizza,"Phoenix, AZ",AZ,West,2024-10-09 13:00:00,2024-10-09 13:20:00,October,10,Wednesday,2,13,False,False,Medium,Non-Veg,3,1.0,6,3.0,Low,1,20,7.199999999999999,12.8,False,30.28645833333333,-10.29,False,6.666666666666667,UPI,Online
ORD303,Domino's,"Miami, FL",FL,South,2024-10-10 18:30:00,2024-10-10 18:55:00,October,10,Thursday,3,18,True,False,Large,Veg,4,0.8,12,5.0,High,3,25,12.0,13.0,False,30.25943396226415,-5.26,False,5.0,Domino's Cash,Offline
ORD304,Pizza Hut,"Denver, CO",CO,West,2024-10-11 19:45:00,2024-10-11 20:10:00,October,10,Friday,4,19,True,False,XL,Cheese Burst,5,1.111111111111111,20,4.5,Low,1,25,10.8,14.2,False,29.94845360824742,-4.95,False,5.555555555555555,Card,Online
ORD305,Papa John's,"Boston, MA",MA,Northeast,2024-10-12 20:15:00,2024-10-12 20:40:00,October,10,Saturday,5,20,True,True,Small,Vegan,2,0.8,2,2.5,Medium,2,25,6.0,19.0,False,28.18627450980392,-3.19,False,10.0,Wallet,Online
ORD306,Little Caesars,"Dallas, TX",TX,South,2024-10-13 18:30:00,2024-10-13 18:50:00,October,10,Sunday,6,18,True,True,Medium,Non-Veg,3,0.8571428571428571,6,3.5,Low,1,20,8.4,11.6,False,28.84422110552764,-8.84,False,5.714285714285714,UPI,Online
ORD307,Domino's,"New York, NY",NY,Northeast,2024-08-26 18:00:00,2024-08-26 18:20:00,August,8,Monday,0,18,True,False,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,Card,Online
ORD308,Papa John's,"Chicago, IL",IL,Midwest,2024-08-27 19:15:00,2024-08-27 19:45:00,August,8,Tuesday,1,19,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,28.18627450980392,1.81,True,5.0,UPI,Online
ORD309,Pizza Hut,"Los Angeles, CA",CA,West,2024-08-28 20:30:00,2024-08-28 21:10:00,August,8,Wednesday,2,20,True,False,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,29.94845360824742,10.05,True,5.0,Hut Points,Offline
ORD310,Little Caesars,"Houston, TX",TX,South,2024-08-29 18:45:00,2024-08-29 19:05:00,August,8,Thursday,3,18,True,False,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Cash,Offline
ORD311,Marco's Pizza,"Phoenix, AZ",AZ,West,2024-08-30 19:00:00,2024-08-30 19:50:00,August,8,Friday,4,19,True,False,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.28645833333333,19.71,True,5.0,Card,Online
ORD312,Domino's,"Miami, FL",FL,South,2024-08-31 20:00:00,2024-08-31 20:35:00,August,8,Saturday,5,20,True,True,Medium,Veg,3,0.5454545454545454,6,5.5,Medium,2,35,13.2,21.8,True,30.25943396226415,4.74,True,6.363636363636363,Wallet,Online
ORD313,Papa John's,"Denver, CO",CO,West,2024-09-01 18:30:00,2024-09-01 18:50:00,September,9,Sunday,6,18,True,True,Small,Vegan,2,1.0,2,2.0,Low,1,20,4.8,15.2,False,28.18627450980392,-8.19,False,10.0,UPI,Online
ORD314,Pizza Hut,"Boston, MA",MA,Northeast,2024-09-02 19:45:00,2024-09-02 20:25:00,September,9,Monday,0,19,True,False,XL,Cheese Burst,5,0.6666666666666666,20,7.5,High,3,40,18.0,22.0,True,29.94845360824742,10.05,True,5.333333333333333,Hut Points,Offline
ORD315,Little Caesars,"Dallas, TX",TX,South,2024-09-03 18:00:00,2024-09-03 18:30:00,September,9,Tuesday,1,18,True,False,Medium,Non-Veg,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,28.84422110552764,1.16,True,7.5,Cash,Offline
ORD316,Marco's Pizza,"Seattle, WA",WA,West,2024-09-04 20:15:00,2024-09-04 21:00:00,September,9,Wednesday,2,20,True,False,Large,Veg,4,0.4444444444444444,12,9.0,High,3,45,21.6,23.4,True,30.28645833333333,14.71,True,5.0,Wallet,Online
ORD317,Domino's,"San Jose, CA",CA,West,2024-09-05 18:00:00,2024-09-05 18:20:00,September,9,Thursday,3,18,True,False,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,Card,Online
ORD318,Papa John's,"Austin, TX",TX,South,2024-09-06 19:15:00,2024-09-06 19:45:00,September,9,Friday,4,19,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,28.18627450980392,1.81,True,5.0,Cash,Offline
ORD319,Pizza Hut,"San Diego, CA",CA,West,2024-09-07 20:30:00,2024-09-07 21:10:00,September,9,Saturday,5,20,True,True,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,29.94845360824742,10.05,True,5.0,Hut Points,Offline
ORD320,Little Caesars,"Jacksonville, FL",FL,South,2024-09-08 18:45:00,2024-09-08 19:05:00,September,9,Sunday,6,18,True,True,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Wallet,Online
ORD321,Marco's Pizza,"Fort Worth, TX",TX,South,2024-09-09 19:00:00,2024-09-09 19:50:00,September,9,Monday,0,19,True,False,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.28645833333333,19.71,True,5.0,Card,Online
ORD322,Domino's,"Columbus, OH",OH,Midwest,2024-09-10 20:00:00,2024-09-10 20:35:00,September,9,Tuesday,1,20,True,False,Medium,Veg,3,0.5454545454545454,6,5.5,Medium,2,35,13.2,21.8,True,30.25943396226415,4.74,True,6.363636363636363,Wallet,Online
ORD323,Papa John's,"Charlotte, NC",NC,South,2024-09-11 18:30:00,2024-09-11 18:50:00,September,9,Wednesday,2,18,True,False,Small,Vegan,2,1.0,2,2.0,Low,1,20,4.8,15.2,False,28.18627450980392,-8.19,False,10.0,UPI,Online
ORD324,Pizza Hut,"Indianapolis, IN",IN,Midwest,2024-09-12 19:45:00,2024-09-12 20:25:00,September,9,Thursday,3,19,True,False,XL,Cheese Burst,5,0.6666666666666666,20,7.5,High,3,40,18.0,22.0,True,29.94845360824742,10.05,True,5.333333333333333,Hut Points,Offline
ORD325,Little Caesars,"San Francisco, CA",CA,West,2024-09-13 18:00:00,2024-09-13 18:30:00,September,9,Friday,4,18,True,False,Medium,Non-Veg,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,28.84422110552764,1.16,True,7.5,Cash,Offline
ORD326,Marco's Pizza,"Charlotte, NC",NC,South,2024-09-14 20:15:00,2024-09-14 21:00:00,September,9,Saturday,5,20,True,True,Large,Veg,4,0.4444444444444444,12,9.0,High,3,45,21.6,23.4,True,30.28645833333333,14.71,True,5.0,Wallet,Online
ORD327,Domino's,"Detroit, MI",MI,Midwest,2024-09-15 18:00:00,2024-09-15 18:20:00,September,9,Sunday,6,18,True,True,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,Card,Online
ORD328,Papa John's,"El Paso, TX",TX,South,2024-09-16 19:15:00,2024-09-16 19:45:00,September,9,Monday,0,19,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,28.18627450980392,1.81,True,5.0,Cash,Offline
ORD329,Pizza Hut,"Memphis, TN",TN,South,2024-09-17 20:30:00,2024-09-17 21:10:00,September,9,Tuesday,1,20,True,False,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,29.94845360824742,10.05,True,5.0,Hut Points,Offline
ORD330,Little Caesars,"Baltimore, MD",MD,South,2024-09-18 18:45:00,2024-09-18 19:05:00,September,9,Wednesday,2,18,True,False,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Wallet,Online
ORD331,Marco's Pizza,"Boston, MA",MA,Northeast,2024-09-19 19:00:00,2024-09-19 19:50:00,September,9,Thursday,3,19,True,False,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.28645833333333,19.71,True,5.0,Card,Online
ORD332,Domino's,"New York, NY",NY,Northeast,2024-09-20 18:00:00,2024-09-20 18:20:00,September,9,Friday,4,18,True,False,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,Domino's Cash,Offline
ORD333,Papa John's,"Chicago, IL",IL,Midwest,2024-09-21 19:15:00,2024-09-21 19:45:00,September,9,Saturday,5,19,True,True,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,28.18627450980392,1.81,True,5.0,UPI,Online
ORD334,Pizza Hut,"Los Angeles, CA",CA,West,2024-09-22 20:30:00,2024-09-22 21:10:00,September,9,Sunday,6,20,True,True,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,29.94845360824742,10.05,True,5.0,Hut Points,Offline
ORD335,Little Caesars,"Houston, TX",TX,South,2024-09-23 18:45:00,2024-09-23 19:05:00,September,9,Monday,0,18,True,False,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Cash,Offline
ORD336,Marco's Pizza,"Phoenix, AZ",AZ,West,2024-09-24 19:00:00,2024-09-24 19:50:00,September,9,Tuesday,1,19,True,False,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.28645833333333,19.71,True,5.0,Card,Online
ORD337,Domino's,"Miami, FL",FL,South,2024-09-25 20:00:00,2024-09-25 20:20:00,September,9,Wednesday,2,20,True,False,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,Card,Online
ORD338,Papa John's,"Chicago, IL",IL,Midwest,2024-09-26 19:15:00,2024-09-26 19:45:00,September,9,Thursday,3,19,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,28.18627450980392,1.81,True,5.0,UPI,Online
ORD339,Pizza Hut,"Los Angeles, CA",CA,West,2024-09-27 20:30:00,2024-09-27 21:10:00,September,9,Friday,4,20,True,False,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,29.94845360824742,10.05,True,5.0,Hut Points,Offline
ORD340,Little Caesars,"Houston, TX",TX,South,2024-09-28 18:45:00,2024-09-28 19:05:00,September,9,Saturday,5,18,True,True,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Cash,Offline
ORD341,Marco's Pizza,"Phoenix, AZ",AZ,West,2024-09-29 19:00:00,2024-09-29 19:50:00,September,9,Sunday,6,19,True,True,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.28645833333333,19.71,True,5.0,Card,Online
ORD342,Domino's,"Miami, FL",FL,South,2024-09-30 20:00:00,2024-09-30 20:35:00,September,9,Monday,0,20,True,False,Medium,Veg,3,0.5454545454545454,6,5.5,Medium,2,35,13.2,21.8,True,30.25943396226415,4.74,True,6.363636363636363,Wallet,Online
ORD343,Papa John's,"Denver, CO",CO,West,2024-10-01 18:30:00,2024-10-01 18:50:00,October,10,Tuesday,1,18,True,False,Small,Vegan,2,1.0,2,2.0,Low,1,20,4.8,15.2,False,28.18627450980392,-8.19,False,10.0,UPI,Online
ORD344,Pizza Hut,"Boston, MA",MA,Northeast,2024-10-02 19:45:00,2024-10-02 20:25:00,October,10,Wednesday,2,19,True,False,XL,Cheese Burst,5,0.6666666666666666,20,7.5,High,3,40,18.0,22.0,True,29.94845360824742,10.05,True,5.333333333333333,Hut Points,Offline
ORD345,Little Caesars,"Dallas, TX",TX,South,2024-10-03 18:00:00,2024-10-03 18:30:00,October,10,Thursday,3,18,True,False,Medium,Non-Veg,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,28.84422110552764,1.16,True,7.5,Cash,Offline
ORD346,Marco's Pizza,"Seattle, WA",WA,West,2024-10-04 20:15:00,2024-10-04 21:00:00,October,10,Friday,4,20,True,False,Large,Veg,4,0.4444444444444444,12,9.0,High,3,45,21.6,23.4,True,30.28645833333333,14.71,True,5.0,Wallet,Online
ORD347,Domino's,"San Jose, CA",CA,West,2024-10-05 18:00:00,2024-10-05 18:20:00,October,10,Saturday,5,18,True,True,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,Card,Online
ORD348,Papa John's,"Austin, TX",TX,South,2024-10-06 19:15:00,2024-10-06 19:45:00,October,10,Sunday,6,19,True,True,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,28.18627450980392,1.81,True,5.0,Cash,Offline
ORD349,Pizza Hut,"San Diego, CA",CA,West,2024-10-07 20:30:00,2024-10-07 21:10:00,October,10,Monday,0,20,True,False,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,29.94845360824742,10.05,True,5.0,Hut Points,Offline
ORD350,Little Caesars,"Jacksonville, FL",FL,South,2024-10-08 18:45:00,2024-10-08 19:05:00,October,10,Tuesday,1,18,True,False,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Wallet,Online
ORD351,Marco's Pizza,"Fort Worth, TX",TX,South,2024-10-09 19:00:00,2024-10-09 19:50:00,October,10,Wednesday,2,19,True,False,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.28645833333333,19.71,True,5.0,Card,Online
ORD352,Domino's,"Columbus, OH",OH,Midwest,2024-10-10 20:00:00,2024-10-10 20:35:00,October,10,Thursday,3,20,True,False,Medium,Veg,3,0.5454545454545454,6,5.5,Medium,2,35,13.2,21.8,True,30.25943396226415,4.74,True,6.363636363636363,Wallet,Online
ORD353,Papa John's,"Charlotte, NC",NC,South,2024-10-11 18:30:00,2024-10-11 18:50:00,October,10,Friday,4,18,True,False,Small,Vegan,2,1.0,2,2.0,Low,1,20,4.8,15.2,False,28.18627450980392,-8.19,False,10.0,UPI,Online
ORD354,Pizza Hut,"Indianapolis, IN",IN,Midwest,2024-10-12 19:45:00,2024-10-12 20:25:00,October,10,Saturday,5,19,True,True,XL,Cheese Burst,5,0.6666666666666666,20,7.5,High,3,40,18.0,22.0,True,29.94845360824742,10.05,True,5.333333333333333,Hut Points,Offline
ORD355,Little Caesars,"San Francisco, CA",CA,West,2024-10-13 18:00:00,2024-10-13 18:30:00,October,10,Sunday,6,18,True,True,Medium,Non-Veg,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,28.84422110552764,1.16,True,7.5,Cash,Offline
ORD356,Marco's Pizza,"Charlotte, NC",NC,South,2024-10-14 20:15:00,2024-10-14 21:00:00,October,10,Monday,0,20,True,False,Large,Veg,4,0.4444444444444444,12,9.0,High,3,45,21.6,23.4,True,30.28645833333333,14.71,True,5.0,Wallet,Online
ORD357,Domino's,"Detroit, MI",MI,Midwest,2024-10-15 18:00:00,2024-10-15 18:20:00,October,10,Tuesday,1,18,True,False,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,Card,Online
ORD358,Papa John's,"El Paso, TX",TX,South,2024-10-16 19:15:00,2024-10-16 19:45:00,October,10,Wednesday,2,19,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,28.18627450980392,1.81,True,5.0,Wallet,Online
ORD359,Pizza Hut,"Memphis, TN",TN,South,2024-10-17 20:30:00,2024-10-17 21:10:00,October,10,Thursday,3,20,True,False,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,29.94845360824742,10.05,True,5.0,Hut Points,Offline
ORD360,Little Caesars,"Baltimore, MD",MD,South,2024-10-18 18:45:00,2024-10-18 19:05:00,October,10,Friday,4,18,True,False,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Cash,Offline
ORD361,Marco's Pizza,"Boston, MA",MA,Northeast,2024-10-19 19:00:00,2024-10-19 19:50:00,October,10,Saturday,5,19,True,True,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.28645833333333,19.71,True,5.0,Card,Online
ORD362,Domino's,"New York, NY",NY,Northeast,2024-10-20 18:00:00,2024-10-20 18:20:00,October,10,Sunday,6,18,True,True,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,Domino's Cash,Offline
ORD363,Domino's,"Miami, FL",FL,South,2024-10-21 20:00:00,2024-10-21 20:20:00,October,10,Monday,0,20,True,False,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,Card,Online
ORD364,Papa John's,"Chicago, IL",IL,Midwest,2024-10-22 19:15:00,2024-10-22 19:45:00,October,10,Tuesday,1,19,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,28.18627450980392,1.81,True,5.0,UPI,Online
ORD365,Pizza Hut,"Los Angeles, CA",CA,West,2024-10-23 20:30:00,2024-10-23 21:10:00,October,10,Wednesday,2,20,True,False,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,29.94845360824742,10.05,True,5.0,Hut Points,Offline
ORD366,Little Caesars,"Houston, TX",TX,South,2024-10-24 18:45:00,2024-10-24 19:05:00,October,10,Thursday,3,18,True,False,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Cash,Offline
ORD367,Marco's Pizza,"Phoenix, AZ",AZ,West,2024-10-25 19:00:00,2024-10-25 19:50:00,October,10,Friday,4,19,True,False,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.28645833333333,19.71,True,5.0,Card,Online
ORD368,Domino's,"Miami, FL",FL,South,2024-10-26 20:00:00,2024-10-26 20:35:00,October,10,Saturday,5,20,True,True,Medium,Veg,3,0.5454545454545454,6,5.5,Medium,2,35,13.2,21.8,True,30.25943396226415,4.74,True,6.363636363636363,Wallet,Online
ORD369,Papa John's,"Denver, CO",CO,West,2024-10-27 18:30:00,2024-10-27 18:50:00,October,10,Sunday,6,18,True,True,Small,Vegan,2,1.0,2,2.0,Low,1,20,4.8,15.2,False,28.18627450980392,-8.19,False,10.0,UPI,Online
ORD370,Pizza Hut,"Boston, MA",MA,Northeast,2024-10-28 19:45:00,2024-10-28 20:25:00,October,10,Monday,0,19,True,False,XL,Cheese Burst,5,0.6666666666666666,20,7.5,High,3,40,18.0,22.0,True,29.94845360824742,10.05,True,5.333333333333333,Hut Points,Offline
ORD371,Little Caesars,"Dallas, TX",TX,South,2024-10-29 18:00:00,2024-10-29 18:30:00,October,10,Tuesday,1,18,True,False,Medium,Non-Veg,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,28.84422110552764,1.16,True,7.5,Card,Online
ORD372,Marco's Pizza,"Seattle, WA",WA,West,2024-10-30 20:15:00,2024-10-30 21:00:00,October,10,Wednesday,2,20,True,False,Large,Veg,4,0.4444444444444444,12,9.0,High,3,45,21.6,23.4,True,30.28645833333333,14.71,True,5.0,Wallet,Online
ORD373,Domino's,"San Jose, CA",CA,West,2024-10-31 18:00:00,2024-10-31 18:20:00,October,10,Thursday,3,18,True,False,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,Card,Online
ORD374,Papa John's,"Austin, TX",TX,South,2024-11-01 19:15:00,2024-11-01 19:45:00,November,11,Friday,4,19,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,28.18627450980392,1.81,True,5.0,Cash,Offline
ORD375,Pizza Hut,"San Diego, CA",CA,West,2024-11-02 20:30:00,2024-11-02 21:10:00,November,11,Saturday,5,20,True,True,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,29.94845360824742,10.05,True,5.0,Hut Points,Offline
ORD376,Little Caesars,"Jacksonville, FL",FL,South,2024-11-03 18:45:00,2024-11-03 19:05:00,November,11,Sunday,6,18,True,True,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Wallet,Online
ORD377,Marco's Pizza,"Fort Worth, TX",TX,South,2024-11-04 19:00:00,2024-11-04 19:50:00,November,11,Monday,0,19,True,False,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.28645833333333,19.71,True,5.0,Card,Online
ORD378,Domino's,"Columbus, OH",OH,Midwest,2024-11-05 20:00:00,2024-11-05 20:35:00,November,11,Tuesday,1,20,True,False,Medium,Veg,3,0.5454545454545454,6,5.5,Medium,2,35,13.2,21.8,True,30.25943396226415,4.74,True,6.363636363636363,Wallet,Online
ORD379,Papa John's,"Charlotte, NC",NC,South,2024-11-06 18:30:00,2024-11-06 18:50:00,November,11,Wednesday,2,18,True,False,Small,Vegan,2,1.0,2,2.0,Low,1,20,4.8,15.2,False,28.18627450980392,-8.19,False,10.0,UPI,Online
ORD380,Pizza Hut,"Indianapolis, IN",IN,Midwest,2024-11-07 19:45:00,2024-11-07 20:25:00,November,11,Thursday,3,19,True,False,XL,Cheese Burst,5,0.6666666666666666,20,7.5,High,3,40,18.0,22.0,True,29.94845360824742,10.05,True,5.333333333333333,Hut Points,Offline
ORD381,Little Caesars,"San Francisco, CA",CA,West,2024-11-08 18:00:00,2024-11-08 18:30:00,November,11,Friday,4,18,True,False,Medium,Non-Veg,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,28.84422110552764,1.16,True,7.5,UPI,Online
ORD382,Marco's Pizza,"Charlotte, NC",NC,South,2024-11-09 20:15:00,2024-11-09 21:00:00,November,11,Saturday,5,20,True,True,Large,Veg,4,0.4444444444444444,12,9.0,High,3,45,21.6,23.4,True,30.28645833333333,14.71,True,5.0,Cash,Offline
ORD383,Domino's,"Detroit, MI",MI,Midwest,2024-11-10 18:00:00,2024-11-10 18:20:00,November,11,Sunday,6,18,True,True,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,Card,Online
ORD384,Papa John's,"El Paso, TX",TX,South,2024-11-11 19:15:00,2024-11-11 19:45:00,November,11,Monday,0,19,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,28.18627450980392,1.81,True,5.0,Wallet,Online
ORD385,Pizza Hut,"Memphis, TN",TN,South,2024-11-12 20:30:00,2024-11-12 21:10:00,November,11,Tuesday,1,20,True,False,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,29.94845360824742,10.05,True,5.0,Hut Points,Offline
ORD386,Little Caesars,"Baltimore, MD",MD,South,2024-11-13 18:45:00,2024-11-13 19:05:00,November,11,Wednesday,2,18,True,False,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Cash,Offline
ORD387,Marco's Pizza,"Boston, MA",MA,Northeast,2024-11-14 19:00:00,2024-11-14 19:50:00,November,11,Thursday,3,19,True,False,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.28645833333333,19.71,True,5.0,Card,Online
ORD388,Domino's,"New York, NY",NY,Northeast,2024-11-15 18:00:00,2024-11-15 18:20:00,November,11,Friday,4,18,True,False,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,Domino's Cash,Offline
ORD389,Domino's,"Miami, FL",FL,South,2024-11-16 20:00:00,2024-11-16 20:20:00,November,11,Saturday,5,20,True,True,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,Card,Online
ORD390,Papa John's,"Chicago, IL",IL,Midwest,2024-11-17 19:15:00,2024-11-17 19:45:00,November,11,Sunday,6,19,True,True,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,28.18627450980392,1.81,True,5.0,UPI,Online
ORD391,Pizza Hut,"Los Angeles, CA",CA,West,2024-11-18 20:30:00,2024-11-18 21:10:00,November,11,Monday,0,20,True,False,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,29.94845360824742,10.05,True,5.0,Hut Points,Offline
ORD392,Little Caesars,"Houston, TX",TX,South,2024-11-19 18:45:00,2024-11-19 19:05:00,November,11,Tuesday,1,18,True,False,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Cash,Offline
ORD393,Marco's Pizza,"Phoenix, AZ",AZ,West,2024-11-20 19:00:00,2024-11-20 19:50:00,November,11,Wednesday,2,19,True,False,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.28645833333333,19.71,True,5.0,Card,Online
